2022-04-16,[141.0-501.0],bbbb,Group: 24
2022-04-29,[141.0-501.0],bbbb,Group: 24
2021-03-14,[160.0-1792.0],bbbb,Group: 25
2020-07-15,[160.0-1792.0],bbbb,Group: 25
2020-08-10,[160.0-1792.0],bbbb,Group: 25
2022-04-06,[160.0-1792.0],bbbb,Group: 25
2022-03-21,[160.0-1792.0],bbbb,Group: 25
2021-03-22,[160.0-1792.0],bbbb,Group: 25
2020-07-14,[160.0-1792.0],bbbb,Group: 25
2020-08-06,[160.0-1792.0],bbbb,Group: 25
2022-04-07,[160.0-1792.0],bbbb,Group: 25
2020-06-27,[160.0-1792.0],bbbb,Group: 25
2020-07-02,[160.0-1792.0],bbbb,Group: 25
2022-05-17,[160.0-1792.0],bbbb,Group: 25
2020-09-01,[160.0-1792.0],bbbb,Group: 25
2021-12-10,[1908.0-3972.0],bbbb,Group: 26
2020-09-13,[1908.0-3972.0],bbbb,Group: 26
2020-08-23,[1908.0-3972.0],bbbb,Group: 26
2020-08-21,[1908.0-3972.0],bbbb,Group: 26
2022-03-01,[1908.0-3972.0],bbbb,Group: 26
2021-04-03,[1908.0-3972.0],bbbb,Group: 26
2021-03-30,[1908.0-3972.0],bbbb,Group: 26
2020-09-06,[1908.0-3972.0],bbbb,Group: 26
2021-02-08,[1908.0-3972.0],bbbb,Group: 26
2021-11-22,[1908.0-3972.0],bbbb,Group: 26
2021-12-18,[1908.0-3972.0],bbbb,Group: 26
2021-01-11,[1908.0-3972.0],bbbb,Group: 26
2020-09-12,[1908.0-3972.0],bbbb,Group: 26
2022-03-22,[702.0-2479.0],bbbb,Group: 27
2020-08-25,[702.0-2479.0],bbbb,Group: 27
2021-03-27,[702.0-2479.0],bbbb,Group: 27
2022-03-03,[702.0-2479.0],bbbb,Group: 27
2020-07-16,[702.0-2479.0],bbbb,Group: 27
2021-12-30,[702.0-2479.0],bbbb,Group: 27
2022-03-10,[702.0-2479.0],bbbb,Group: 27
2020-07-28,[702.0-2479.0],bbbb,Group: 27
2021-12-25,[702.0-2479.0],bbbb,Group: 27
2021-03-11,[702.0-2479.0],bbbb,Group: 27
2020-09-04,[702.0-2479.0],bbbb,Group: 27
2021-03-10,[702.0-2479.0],bbbb,Group: 27
2021-03-20,[702.0-2479.0],bbbb,Group: 27
2020-08-20,[702.0-2479.0],bbbb,Group: 27
2022-03-07,[702.0-2479.0],bbbb,Group: 27
2021-06-27,[4545.0-10905.0],bbbb,Group: 28
2021-04-14,[4545.0-10905.0],bbbb,Group: 28
2021-11-01,[4545.0-10905.0],bbbb,Group: 28
2020-11-20,[4545.0-10905.0],bbbb,Group: 28
2021-01-10,[4545.0-10905.0],bbbb,Group: 28
2020-10-25,[4545.0-10905.0],bbbb,Group: 28
2021-11-04,[4545.0-10905.0],bbbb,Group: 28
2020-11-04,[4545.0-10905.0],bbbb,Group: 28
2021-10-29,[4545.0-10905.0],bbbb,Group: 28
2020-10-28,[4545.0-10905.0],bbbb,Group: 28
2020-10-11,[6820.0-9347.0],bbbb,Group: 29
2020-10-01,[6820.0-9347.0],bbbb,Group: 29
2021-10-15,[6820.0-9347.0],bbbb,Group: 29
2020-11-05,[6820.0-9347.0],bbbb,Group: 29
2021-10-24,[6820.0-9347.0],bbbb,Group: 29
2020-10-16,[6820.0-9347.0],bbbb,Group: 29
2021-10-12,[6820.0-9347.0],bbbb,Group: 29
2021-01-23,[6820.0-9347.0],bbbb,Group: 29
2021-04-11,[6820.0-9347.0],bbbb,Group: 29
2020-10-02,[6820.0-9347.0],bbbb,Group: 29
2021-10-14,[6820.0-9347.0],bbbb,Group: 29
2020-10-03,[6820.0-9347.0],bbbb,Group: 29
2021-10-04,[6820.0-9347.0],bbbb,Group: 29
2021-10-21,[6820.0-9347.0],bbbb,Group: 29
2020-10-21,[6820.0-9347.0],bbbb,Group: 29
2021-01-07,[5051.0-6849.0],bbbb,Group: 30
2021-01-02,[5051.0-6849.0],bbbb,Group: 30
2020-11-21,[5051.0-6849.0],bbbb,Group: 30
2021-01-14,[5051.0-6849.0],bbbb,Group: 30
2020-12-22,[5051.0-6849.0],bbbb,Group: 30
2021-11-18,[5051.0-6849.0],bbbb,Group: 30
2021-04-10,[5051.0-6849.0],bbbb,Group: 30
2021-02-05,[5051.0-6849.0],bbbb,Group: 30
2020-11-24,[5051.0-6849.0],bbbb,Group: 30
2020-10-08,[5051.0-6849.0],bbbb,Group: 30
2020-12-04,[5051.0-6849.0],bbbb,Group: 30
2021-11-14,[5051.0-6849.0],bbbb,Group: 30
2021-01-16,[5051.0-6849.0],bbbb,Group: 30
2021-01-29,[5051.0-6849.0],bbbb,Group: 30
2021-11-02,[5051.0-6849.0],bbbb,Group: 30
2021-11-17,[5051.0-6849.0],bbbb,Group: 30
2020-12-15,[5051.0-6849.0],bbbb,Group: 30
2020-12-24,[5051.0-6849.0],bbbb,Group: 30
2021-08-22,[10402.0-16012.0],bbbb,Group: 31
2021-06-18,[10402.0-16012.0],bbbb,Group: 31
2021-09-30,[10402.0-16012.0],bbbb,Group: 31
2021-07-13,[10402.0-16012.0],bbbb,Group: 31
2021-10-02,[10402.0-16012.0],bbbb,Group: 31
2022-02-11,[10402.0-16012.0],bbbb,Group: 31
2021-07-14,[10402.0-16012.0],bbbb,Group: 31
2021-04-19,[10402.0-16012.0],bbbb,Group: 31
2022-01-12,[10402.0-16012.0],bbbb,Group: 31
2021-10-06,[10402.0-16012.0],bbbb,Group: 31
2022-02-10,[13832.0-18420.0],bbbb,Group: 32
2021-06-06,[13832.0-18420.0],bbbb,Group: 32
2021-09-13,[13832.0-18420.0],bbbb,Group: 32
2021-09-15,[13832.0-18420.0],bbbb,Group: 32
